Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,purpose_of_ww_sampling,ReleaseDate,create_date,version,Sample Name,sequenced_by,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1_known_present,ww_surv_target_1,collected_by
SRR34288789,AMPLICON,142,2307362282,PRJNA1283912,SAMN49704477,SARS-CoV-2: wastewater surveillance,1704366968,TECHNICAL UNIVERSITY OF DARMSTADT,2023-01-10,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX29459960,Germany,Europe,Germany:Frankfurt_Terminal,Ion GeneStudio S5 Prime,wastewater,SAT_FRA_TER24h_B3_20230110_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:56:00Z,1,SAT_FRA_TER24h_B3_20230110_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,rep7
SRR34288790,AMPLICON,89,43730143,PRJNA1283912,SAMN49704464,SARS-CoV-2: wastewater surveillance,35689969,TECHNICAL UNIVERSITY OF DARMSTADT,2023-04-25,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX29459959,Germany,Europe,Germany:Frankfurt_Terminal,Ion GeneStudio S5 Prime,wastewater,SAT_FRA_TER24h_20230425_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:54:00Z,1,SAT_FRA_TER24h_20230425_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,rep
SRR34288791,AMPLICON,125,852617309,PRJNA1283912,SAMN49704378,SARS-CoV-2: wastewater surveillance,613221284,TECHNICAL UNIVERSITY OF DARMSTADT,2023-01-17,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX29459958,Germany,Europe,Germany:Frankfurt_Non_Terminal,Ion GeneStudio S5 Prime,wastewater,SAT_FRA_FT24h_pool_20230117_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,SAT_FRA_FT24h_pool_20230117_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,rep
SRR34288792,AMPLICON,123,2269635876,PRJNA1283912,SAMN49704484,SARS-CoV-2: wastewater surveillance,1738225104,TECHNICAL UNIVERSITY OF DARMSTADT,2023-04-20,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX29459957,Germany,Europe,Germany:Frankfurt_Terminal,Ion GeneStudio S5 Prime,wastewater,SAT_FRA_TERGS_20230420_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:56:00Z,1,SAT_FRA_TERGS_20230420_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,rep
SRR34288793,AMPLICON,113,326592401,PRJNA1283912,SAMN49704452,SARS-CoV-2: wastewater surveillance,245942658,TECHNICAL UNIVERSITY OF DARMSTADT,2023-04-12,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX29459956,Germany,Europe,Germany:Frankfurt_Terminal,Ion GeneStudio S5 Prime,wastewater,SAT_FRA_TER24h_20230412_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:54:00Z,1,SAT_FRA_TER24h_20230412_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,rep
SRR34288794,AMPLICON,80,20763290,PRJNA1283912,SAMN49704460,SARS-CoV-2: wastewater surveillance,17048350,TECHNICAL UNIVERSITY OF DARMSTADT,2023-04-23,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX29459955,Germany,Europe,Germany:Frankfurt_Terminal,Ion GeneStudio S5 Prime,wastewater,SAT_FRA_TER24h_20230423_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:54:00Z,1,SAT_FRA_TER24h_20230423_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,rep
SRR34288795,AMPLICON,147,2400968178,PRJNA1283912,SAMN49704474,SARS-CoV-2: wastewater surveillance,1733271205,TECHNICAL UNIVERSITY OF DARMSTADT,2023-01-10,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX29459954,Germany,Europe,Germany:Frankfurt_Terminal,Ion GeneStudio S5 Prime,wastewater,SAT_FRA_TER24h_B2_20230110_02Z,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:56:00Z,1,SAT_FRA_TER24h_B2_20230110_02Z,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,repZ
SRR34288796,AMPLICON,156,2259753140,PRJNA1283912,SAMN49704392,SARS-CoV-2: wastewater surveillance,1652984237,TECHNICAL UNIVERSITY OF DARMSTADT,2023-01-30,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX29459953,Germany,Europe,Germany:Frankfurt_Lavatory_Truck,Ion GeneStudio S5 Prime,wastewater,SAT_FRA_FTGS_pool_20230130_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:56:00Z,1,SAT_FRA_FTGS_pool_20230130_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,rep
SRR34288797,AMPLICON,124,1427375871,PRJNA1283912,SAMN49704310,SARS-CoV-2: wastewater surveillance,1140104564,TECHNICAL UNIVERSITY OF DARMSTADT,2023-01-27,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX29459952,Germany,Europe,Germany:Berlin_Aircraft_manhole,Ion Torrent Genexus,wastewater,SAT_BER_FTGS_DOM_pool_20230127_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:56:00Z,1,SAT_BER_FTGS_DOM_pool_20230127_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,
SRR34288798,AMPLICON,164,1781809720,PRJNA1283912,SAMN49704404,SARS-CoV-2: wastewater surveillance,1247505986,TECHNICAL UNIVERSITY OF DARMSTADT,2023-02-09,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX29459951,Germany,Europe,Germany:Frankfurt_Lavatory_Truck,Ion GeneStudio S5 Prime,wastewater,SAT_FRA_FTGS_pool_20230209_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,SAT_FRA_FTGS_pool_20230209_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,rep
SRR34288799,AMPLICON,160,3195627169,PRJNA1283912,SAMN49704391,SARS-CoV-2: wastewater surveillance,2338017749,TECHNICAL UNIVERSITY OF DARMSTADT,2023-01-30,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX29459950,Germany,Europe,Germany:Frankfurt_Lavatory_Truck,Ion GeneStudio S5 Prime,wastewater,SAT_FRA_FTGS_pool_20230130_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:56:00Z,1,SAT_FRA_FTGS_pool_20230130_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,
SRR34288800,AMPLICON,101,1103316823,PRJNA1283912,SAMN49704459,SARS-CoV-2: wastewater surveillance,882078202,TECHNICAL UNIVERSITY OF DARMSTADT,2023-04-23,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX29459949,Germany,Europe,Germany:Frankfurt_Terminal,Ion GeneStudio S5 Prime,wastewater,SAT_FRA_TER24h_20230423_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,SAT_FRA_TER24h_20230423_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,
SRR34288801,AMPLICON,151,1685361176,PRJNA1283912,SAMN49704270,SARS-CoV-2: wastewater surveillance,1219182993,TECHNICAL UNIVERSITY OF DARMSTADT,2023-02-13,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX29459948,Germany,Europe,Germany:Frankfurt_Griesheim,Ion GeneStudio S5 Prime,wastewater,BMBF_EGLV_FRGR_20230213,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,BMBF_EGLV_FRGR_20230213,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,
SRR34288802,AMPLICON,121,1576426082,PRJNA1283912,SAMN49704334,SARS-CoV-2: wastewater surveillance,1202312205,TECHNICAL UNIVERSITY OF DARMSTADT,2023-03-17,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX29459947,Germany,Europe,Germany:Berlin_Aircraft_manhole,Ion GeneStudio S5 Prime,wastewater,SAT_BER_FTGS_DOM_pool_20230317_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,SAT_BER_FTGS_DOM_pool_20230317_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,rep
SRR34288803,AMPLICON,119,210061,PRJNA1283912,SAMN49704355,SARS-CoV-2: wastewater surveillance,223011,TECHNICAL UNIVERSITY OF DARMSTADT,2023-02-24,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX29459946,Germany,Europe,Germany:Berlin_Terminal,Ion GeneStudio S5 Prime,wastewater,SAT_BER_TERGS_20230224_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:54:00Z,1,SAT_BER_TERGS_20230224_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,
SRR34288804,AMPLICON,125,1364748060,PRJNA1283912,SAMN49704324,SARS-CoV-2: wastewater surveillance,1024815049,TECHNICAL UNIVERSITY OF DARMSTADT,2023-02-10,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX29459945,Germany,Europe,Germany:Berlin_Aircraft_manhole,Ion GeneStudio S5 Prime,wastewater,SAT_BER_FTGS_DOM_pool_20230210_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,SAT_BER_FTGS_DOM_pool_20230210_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,rep
SRR34288805,AMPLICON,120,1385577190,PRJNA1283912,SAMN49704308,SARS-CoV-2: wastewater surveillance,1056957798,TECHNICAL UNIVERSITY OF DARMSTADT,2023-03-10,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX29459944,Germany,Europe,Germany:Berlin_Aircraft_bottom_outlet,Ion GeneStudio S5 Prime,wastewater,SAT_BER_FTGS_AL_pool_20230310_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:56:00Z,1,SAT_BER_FTGS_AL_pool_20230310_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,
SRR34288806,AMPLICON,119,1529902734,PRJNA1283912,SAMN49704338,SARS-CoV-2: wastewater surveillance,1144174669,TECHNICAL UNIVERSITY OF DARMSTADT,2023-03-31,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX29459943,Germany,Europe,Germany:Berlin_Aircraft_manhole,Ion GeneStudio S5 Prime,wastewater,SAT_BER_FTGS_DOM_pool_20230331_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,SAT_BER_FTGS_DOM_pool_20230331_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,rep
SRR34288807,AMPLICON,117,1859375176,PRJNA1283912,SAMN49704337,SARS-CoV-2: wastewater surveillance,1408178625,TECHNICAL UNIVERSITY OF DARMSTADT,2023-03-31,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX29459942,Germany,Europe,Germany:Berlin_Aircraft_manhole,Ion GeneStudio S5 Prime,wastewater,SAT_BER_FTGS_DOM_pool_20230331_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:56:00Z,1,SAT_BER_FTGS_DOM_pool_20230331_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,
SRR34288808,AMPLICON,81,7078058,PRJNA1283912,SAMN49704266,SARS-CoV-2: wastewater surveillance,5690973,TECHNICAL UNIVERSITY OF DARMSTADT,2023-01-23,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX29459941,Germany,Europe,Germany:Frankfurt_Griesheim,Ion Torrent Genexus,wastewater,BMBF_EGLV_FRGR_20230123_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:54:00Z,1,BMBF_EGLV_FRGR_20230123_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,rep
SRR34288809,AMPLICON,90,70100135,PRJNA1283912,SAMN49704482,SARS-CoV-2: wastewater surveillance,57163194,TECHNICAL UNIVERSITY OF DARMSTADT,2023-04-18,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX29459940,Germany,Europe,Germany:Frankfurt_Terminal,Ion GeneStudio S5 Prime,wastewater,SAT_FRA_TERGS_20230418_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:54:00Z,1,SAT_FRA_TERGS_20230418_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,rep
SRR34288810,AMPLICON,126,2408438891,PRJNA1283912,SAMN49704352,SARS-CoV-2: wastewater surveillance,1778905304,TECHNICAL UNIVERSITY OF DARMSTADT,2023-02-17,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX29459939,Germany,Europe,Germany:Berlin_Terminal,Ion GeneStudio S5 Prime,wastewater,SAT_BER_TERGS_20230217_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:57:00Z,1,SAT_BER_TERGS_20230217_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,rep
SRR34288811,AMPLICON,148,2402357021,PRJNA1283912,SAMN49704375,SARS-CoV-2: wastewater surveillance,1759048365,TECHNICAL UNIVERSITY OF DARMSTADT,2023-01-16,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX29459938,Germany,Europe,Germany:Frankfurt_Non_Terminal,Ion GeneStudio S5 Prime,wastewater,SAT_FRA_FT24h_pool_20230116_03,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:56:00Z,1,SAT_FRA_FT24h_pool_20230116_03,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,rep3
SRR34288812,AMPLICON,138,819128827,PRJNA1283912,SAMN49704318,SARS-CoV-2: wastewater surveillance,591997646,TECHNICAL UNIVERSITY OF DARMSTADT,2023-01-27,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX29459937,Germany,Europe,Germany:Berlin_Aircraft_manhole,Ion GeneStudio S5 Prime,wastewater,SAT_BER_FTGS_DOM_pool_20230127_Abwasser_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,SAT_BER_FTGS_DOM_pool_20230127_Abwasser_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,rep10
SRR34288813,AMPLICON,121,1246332777,PRJNA1283912,SAMN49704293,SARS-CoV-2: wastewater surveillance,995086564,TECHNICAL UNIVERSITY OF DARMSTADT,2023-01-27,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX29459936,Germany,Europe,Germany:Berlin_Aircraft_bottom_outlet,Ion Torrent Genexus,wastewater,SAT_BER_FTGS_AL_pool_20230127_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:56:00Z,1,SAT_BER_FTGS_AL_pool_20230127_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,
SRR34288814,AMPLICON,168,1830658310,PRJNA1283912,SAMN49704442,SARS-CoV-2: wastewater surveillance,1412068062,TECHNICAL UNIVERSITY OF DARMSTADT,2023-03-16,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX29459935,Germany,Europe,Germany:Frankfurt_Terminal,Ion Torrent Genexus,wastewater,SAT_FRA_TER24h_20230316_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,SAT_FRA_TER24h_20230316_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,
SRR34288815,AMPLICON,153,1047399894,PRJNA1283912,SAMN49704345,SARS-CoV-2: wastewater surveillance,834018902,TECHNICAL UNIVERSITY OF DARMSTADT,2023-01-27,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX29459934,Germany,Europe,Germany:Berlin_Terminal,Ion Torrent Genexus,wastewater,SAT_BER_TER24h_20230127_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,SAT_BER_TER24h_20230127_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,
SRR34288816,AMPLICON,170,2013905057,PRJNA1283912,SAMN49704272,SARS-CoV-2: wastewater surveillance,1558741820,TECHNICAL UNIVERSITY OF DARMSTADT,2023-02-20,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX29459933,Germany,Europe,Germany:Frankfurt_Griesheim,Ion GeneStudio S5 Prime,wastewater,BMBF_EGLV_FRGR_20230220_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:56:00Z,1,BMBF_EGLV_FRGR_20230220_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,
SRR34288817,AMPLICON,124,1235721304,PRJNA1283912,SAMN49704427,SARS-CoV-2: wastewater surveillance,992861193,TECHNICAL UNIVERSITY OF DARMSTADT,2023-02-02,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX29459932,Germany,Europe,Germany:Frankfurt_Terminal,Ion Torrent Genexus,wastewater,SAT_FRA_TER24h_20230202_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:56:00Z,1,SAT_FRA_TER24h_20230202_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,rep
SRR34288818,AMPLICON,156,594413633,PRJNA1283912,SAMN49704289,SARS-CoV-2: wastewater surveillance,462688607,TECHNICAL UNIVERSITY OF DARMSTADT,2023-04-18,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX29459931,Germany,Europe,Germany:Frankfurt_Griesheim,Ion Torrent Genexus,wastewater,BMBF_EGLV_FRGR_20230418_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,BMBF_EGLV_FRGR_20230418_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,
SRR34288819,AMPLICON,161,1868041363,PRJNA1283912,SAMN49704269,SARS-CoV-2: wastewater surveillance,1453755362,TECHNICAL UNIVERSITY OF DARMSTADT,2023-02-06,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX29459930,Germany,Europe,Germany:Frankfurt_Griesheim,Ion Torrent Genexus,wastewater,BMBF_EGLV_FRGR_20230206,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:56:00Z,1,BMBF_EGLV_FRGR_20230206,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,
SRR34288820,AMPLICON,135,1290741316,PRJNA1283912,SAMN49704315,SARS-CoV-2: wastewater surveillance,1021556184,TECHNICAL UNIVERSITY OF DARMSTADT,2023-01-27,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX29459929,Germany,Europe,Germany:Berlin_Aircraft_manhole,Ion Torrent Genexus,wastewater,SAT_BER_FTGS_DOM_pool_20230127_75proz_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,SAT_BER_FTGS_DOM_pool_20230127_75proz_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,rep7
SRR34288821,AMPLICON,153,773691344,PRJNA1283912,SAMN49704288,SARS-CoV-2: wastewater surveillance,600660597,TECHNICAL UNIVERSITY OF DARMSTADT,2023-04-10,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX29459928,Germany,Europe,Germany:Frankfurt_Griesheim,Ion Torrent Genexus,wastewater,BMBF_EGLV_FRGR_20230410_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,BMBF_EGLV_FRGR_20230410_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,rep
SRR34288822,AMPLICON,115,869343234,PRJNA1283912,SAMN49704397,SARS-CoV-2: wastewater surveillance,700780439,TECHNICAL UNIVERSITY OF DARMSTADT,2023-02-02,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX29459927,Germany,Europe,Germany:Frankfurt_Lavatory_Truck,Ion Torrent Genexus,wastewater,SAT_FRA_FTGS_pool_20230202_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,SAT_FRA_FTGS_pool_20230202_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,
SRR34288823,AMPLICON,156,599036871,PRJNA1283912,SAMN49704292,SARS-CoV-2: wastewater surveillance,476703032,TECHNICAL UNIVERSITY OF DARMSTADT,2023-04-24,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX29459926,Germany,Europe,Germany:Frankfurt_Griesheim,Ion Torrent Genexus,wastewater,BMBF_EGLV_FRGR_20230424_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,BMBF_EGLV_FRGR_20230424_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,rep
SRR34288824,AMPLICON,136,795275061,PRJNA1283912,SAMN49704273,SARS-CoV-2: wastewater surveillance,631583768,TECHNICAL UNIVERSITY OF DARMSTADT,2023-03-20,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX29459925,Germany,Europe,Germany:Frankfurt_Griesheim,Ion Torrent Genexus,wastewater,BMBF_EGLV_FRGR_20230220_01_neu,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,BMBF_EGLV_FRGR_20230220_01_neu,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,
SRR34288825,AMPLICON,175,3463066518,PRJNA1283912,SAMN49704401,SARS-CoV-2: wastewater surveillance,2673493726,TECHNICAL UNIVERSITY OF DARMSTADT,2023-02-07,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX29459924,Germany,Europe,Germany:Frankfurt_Lavatory_Truck,Ion Torrent Genexus,wastewater,SAT_FRA_FTGS_pool_20230207_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:57:00Z,1,SAT_FRA_FTGS_pool_20230207_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,
