Run,amplicon_PCR_primer_scheme (run),Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,concentration_method,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,dehosting_method (run),enrichment_kit (run),Experiment,extraction_control,extraction_method,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,purpose_of_ww_sampling,ReleaseDate,create_date,version,Sample Name,sequenced_by,SRA Study,ww_population,ww_population_source,ww_sample_duration,ww_sample_matrix,ww_sample_site,ww_sample_type,ww_surv_target_1_conc,ww_surv_target_1_conc_unit,ww_surv_target_1_gene,ww_surv_target_1_known_present,ww_surv_target_1_protocol,ww_surv_target_1
SRR27506626,NEB VarSkip 2b Short,AMPLICON,259,432090284,PRJNA934936,SAMN39419472,SARS-CoV-2: wastewater surveillance,207610676,MA_WWS,MASPHL,2023-07-18,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176867,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW428,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:26:00Z,2,23WW428,MASPHL,SRP483402,107565,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,85789.81657812968,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506636,NEB VarSkip 2b Short,AMPLICON,276,213152901,PRJNA934936,SAMN39419463,SARS-CoV-2: wastewater surveillance,105329881,MA_WWS,MASPHL,2023-07-13,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176857,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW419,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T04:45:00Z,2,23WW419,MASPHL,SRP483402,1375228,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,170985.14662942744,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506639,NEB VarSkip 2b Short,AMPLICON,292,205063942,PRJNA934936,SAMN39419545,SARS-CoV-2: wastewater surveillance,93015269,MA_WWS,MASPHL,2023-08-21,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176854,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW501,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:26:00Z,2,23WW501,MASPHL,SRP483402,13000,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,213551.4444545703,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506640,NEB VarSkip 2b Short,AMPLICON,290,209797975,PRJNA934936,SAMN39419544,SARS-CoV-2: wastewater surveillance,88825014,MA_WWS,MASPHL,2023-08-21,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176853,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW500,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:26:00Z,2,23WW500,MASPHL,SRP483402,107565,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,512522.67230955255,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506641,NEB VarSkip 2b Short,AMPLICON,292,245886553,PRJNA934936,SAMN39419543,SARS-CoV-2: wastewater surveillance,106618707,MA_WWS,MASPHL,2023-08-20,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176852,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW499,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:26:00Z,2,23WW499,MASPHL,SRP483402,94000,wastewater treatment plant records,48,raw wastewater,wastewater treatment plant,composite,1134341.3173652694,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506642,NEB VarSkip 2b Short,AMPLICON,290,176526193,PRJNA934936,SAMN39419542,SARS-CoV-2: wastewater surveillance,75774217,MA_WWS,MASPHL,2023-08-18,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176851,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW498,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2024-01-12T17:02:00Z,1,23WW498,MASPHL,SRP483402,94000,wastewater treatment plant records,48,raw wastewater,wastewater treatment plant,composite,808081.0066850178,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506643,NEB VarSkip 2b Short,AMPLICON,291,198541858,PRJNA934936,SAMN39419541,SARS-CoV-2: wastewater surveillance,88015815,MA_WWS,MASPHL,2023-08-17,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176850,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW497,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2024-01-12T17:02:00Z,1,23WW497,MASPHL,SRP483402,13000,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,599274.2695570218,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506645,NEB VarSkip 2b Short,AMPLICON,290,264962016,PRJNA934936,SAMN39419539,SARS-CoV-2: wastewater surveillance,111061459,MA_WWS,MASPHL,2023-08-17,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176848,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW495,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2024-01-12T17:02:00Z,1,23WW495,MASPHL,SRP483402,1375228,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,673578.8294595351,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506646,NEB VarSkip 2b Short,AMPLICON,260,352022387,PRJNA934936,SAMN39419538,SARS-CoV-2: wastewater surveillance,163823002,MA_WWS,MASPHL,2023-08-16,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176847,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW494,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:27:00Z,2,23WW494,MASPHL,SRP483402,13000,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,89734.53641951091,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506647,NEB VarSkip 2b Short,AMPLICON,291,155416491,PRJNA934936,SAMN39419537,SARS-CoV-2: wastewater surveillance,69975874,MA_WWS,MASPHL,2023-08-16,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176846,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW493,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:26:00Z,2,23WW493,MASPHL,SRP483402,107565,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,445454.5454545454,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506648,NEB VarSkip 2b Short,AMPLICON,289,259975505,PRJNA934936,SAMN39419411,SARS-CoV-2: wastewater surveillance,142508969,MA_WWS,MASPHL,2023-06-20,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176845,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW366,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:27:00Z,2,23WW366,MASPHL,SRP483402,1375228,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,124935.94376190788,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506649,NEB VarSkip 2b Short,AMPLICON,285,270640307,PRJNA934936,SAMN39419536,SARS-CoV-2: wastewater surveillance,115683695,MA_WWS,MASPHL,2023-08-16,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176844,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW492,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2024-01-12T17:02:00Z,1,23WW492,MASPHL,SRP483402,1375228,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,1233024.5170037283,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506650,NEB VarSkip 2b Short,AMPLICON,291,246851046,PRJNA934936,SAMN39419535,SARS-CoV-2: wastewater surveillance,101949551,MA_WWS,MASPHL,2023-08-16,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176843,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW491,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2024-01-12T17:02:00Z,1,23WW491,MASPHL,SRP483402,94000,wastewater treatment plant records,48,raw wastewater,wastewater treatment plant,composite,880050.5824647456,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506651,NEB VarSkip 2b Short,AMPLICON,291,352436477,PRJNA934936,SAMN39419534,SARS-CoV-2: wastewater surveillance,152108556,MA_WWS,MASPHL,2023-08-15,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176842,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW490,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:27:00Z,2,23WW490,MASPHL,SRP483402,13000,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,530722.8458737865,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506653,NEB VarSkip 2b Short,AMPLICON,291,273896798,PRJNA934936,SAMN39419532,SARS-CoV-2: wastewater surveillance,118515863,MA_WWS,MASPHL,2023-08-14,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176840,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW488,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T04:46:00Z,2,23WW488,MASPHL,SRP483402,13000,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,348885.66577048256,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506658,NEB VarSkip 2b Short,AMPLICON,289,387699265,PRJNA934936,SAMN39419527,SARS-CoV-2: wastewater surveillance,176398056,MA_WWS,MASPHL,2023-08-10,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176835,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW483,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:29:00Z,2,23WW483,MASPHL,SRP483402,94000,wastewater treatment plant records,48,raw wastewater,wastewater treatment plant,composite,514735.0082523381,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506660,NEB VarSkip 2b Short,AMPLICON,292,278765690,PRJNA934936,SAMN39419526,SARS-CoV-2: wastewater surveillance,127906737,MA_WWS,MASPHL,2023-08-10,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176833,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW482,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:26:00Z,2,23WW482,MASPHL,SRP483402,13000,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,346060.3686635944,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506661,NEB VarSkip 2b Short,AMPLICON,292,338868388,PRJNA934936,SAMN39419525,SARS-CoV-2: wastewater surveillance,154625878,MA_WWS,MASPHL,2023-08-10,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176832,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW481,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T04:46:00Z,2,23WW481,MASPHL,SRP483402,107565,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,562651.7967781909,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506662,NEB VarSkip 2b Short,AMPLICON,291,156869202,PRJNA934936,SAMN39419524,SARS-CoV-2: wastewater surveillance,69647923,MA_WWS,MASPHL,2023-08-10,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176831,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW480,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2024-01-12T17:02:00Z,1,23WW480,MASPHL,SRP483402,1375228,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,668795.731707317,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506668,NEB VarSkip 2b Short,AMPLICON,288,223922668,PRJNA934936,SAMN39419495,SARS-CoV-2: wastewater surveillance,107863356,MA_WWS,MASPHL,2023-07-28,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176825,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW451,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T04:46:00Z,2,23WW451,MASPHL,SRP483402,13000,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,193633.7701423287,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506680,NEB VarSkip 2b Short,AMPLICON,280,327743018,PRJNA934936,SAMN39419568,SARS-CoV-2: wastewater surveillance,146930958,MA_WWS,MASPHL,2023-08-30,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176813,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW524,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:28:00Z,2,23WW524,MASPHL,SRP483402,107565,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,162896.63504246168,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506681,NEB VarSkip 2b Short,AMPLICON,284,239259966,PRJNA934936,SAMN39419567,SARS-CoV-2: wastewater surveillance,106643608,MA_WWS,MASPHL,2023-08-30,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176812,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW523,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:27:00Z,2,23WW523,MASPHL,SRP483402,1375228,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,197418.65079365077,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506682,NEB VarSkip 2b Short,AMPLICON,278,272937783,PRJNA934936,SAMN39419414,SARS-CoV-2: wastewater surveillance,152353768,MA_WWS,MASPHL,2023-06-21,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176811,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW369,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:32:00Z,2,23WW369,MASPHL,SRP483402,94000,wastewater treatment plant records,48,raw wastewater,wastewater treatment plant,composite,79840.4814213392,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506683,NEB VarSkip 2b Short,AMPLICON,288,308540015,PRJNA934936,SAMN39419566,SARS-CoV-2: wastewater surveillance,139749167,MA_WWS,MASPHL,2023-08-30,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176810,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW522,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:33:00Z,2,23WW522,MASPHL,SRP483402,94000,wastewater treatment plant records,48,raw wastewater,wastewater treatment plant,composite,446971.0257548846,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506687,NEB VarSkip 2b Short,AMPLICON,264,351041501,PRJNA934936,SAMN39419562,SARS-CoV-2: wastewater surveillance,157103130,MA_WWS,MASPHL,2023-08-28,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176806,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW518,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:32:00Z,2,23WW518,MASPHL,SRP483402,13000,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,991921.5055094712,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
