Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,collection_site_id,concentration_method,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,extraction_control,extraction_method,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,purpose_of_ww_sampling,purpose_of_ww_sequencing,ReleaseDate,create_date,version,Sample Name,sequenced_by,SRA Study,ww_population,ww_population_source,ww_sample_duration,ww_sample_matrix,ww_sample_site,ww_sample_type,ww_surv_system_sample_id,ww_surv_target_1_conc_unit,ww_surv_target_1_gene,ww_surv_target_1_known_present,ww_surv_target_1,ww_surv_target_1_conc,ww_flow,instantaneous_flow,amplicon_PCR_primer_scheme (run),replicate
SRR23590359,AMPLICON,302,99091334,PRJNA850375,SAMN33417166,SARS-CoV-2: wastewater surveillance,52202793,CDPHE-COVID,CDPHE,2022-10-17,SV,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19475456,MHV,qiagen EZ1 RNA extraction kit,USA,North America,"USA: Colorado\, Pitkin\, county",Illumina MiSeq,wastewater,SV20221017,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2023-02-22T00:00:00Z,2024-02-06T03:35:00Z,3,SV20221017,CDPHE,SRP393881,17571,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,SV20221017,copies/L,n2,no,SARS-CoV-2,63600.0,0.552,NaN,,
SRR23590360,AMPLICON,302,109576774,PRJNA850375,SAMN33416653,SARS-CoV-2: wastewater surveillance,62221744,CDPHE-COVID,CDPHE,2022-10-27,SL,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19475455,MHV,qiagen EZ1 RNA extraction kit,USA,North America,"USA: Colorado\, Boulder\, county",Illumina MiSeq,wastewater,SL20221027,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2023-02-22T00:00:00Z,2024-02-05T13:49:00Z,3,SL20221027,CDPHE,SRP393881,17601,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,SL20221027,copies/L,n1,no,SARS-CoV-2,85248.49922,1.565,NaN,,
SRR23590361,AMPLICON,302,101305900,PRJNA850375,SAMN33417165,SARS-CoV-2: wastewater surveillance,53666471,CDPHE-COVID,CDPHE,2022-10-13,PW,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19475454,MHV,qiagen EZ1 RNA extraction kit,USA,North America,"USA: Colorado\, Douglas\, county",Illumina MiSeq,wastewater,PW20221013,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2023-02-22T00:00:00Z,2024-02-06T09:19:00Z,3,PW20221013,CDPHE,SRP393881,14286,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,PW20221013,copies/L,n2,no,SARS-CoV-2,361000.0,0.8215,NaN,,
SRR23590362,AMPLICON,302,106440202,PRJNA850375,SAMN33417164,SARS-CoV-2: wastewater surveillance,56576065,CDPHE-COVID,CDPHE,2022-10-18,WL,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19475453,MHV,qiagen EZ1 RNA extraction kit,USA,North America,"USA: Colorado\, Jackson\, county",Illumina MiSeq,wastewater,WL20221018,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2023-02-22T00:00:00Z,2024-02-05T00:06:00Z,3,WL20221018,CDPHE,SRP393881,1536,census blocks clipped to wastewater service area polygon,0,raw wastewater,wastewater treatment plant,grab,WL20221018,copies/L,n2,no,SARS-CoV-2,127000.0,NaN,0.06,,
SRR23590363,AMPLICON,302,108949218,PRJNA850375,SAMN33417163,SARS-CoV-2: wastewater surveillance,56519746,CDPHE-COVID,CDPHE,2022-10-17,UB,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19475452,MHV,qiagen EZ1 RNA extraction kit,USA,North America,"USA: Colorado\, Summit\, county",Illumina MiSeq,wastewater,UB20221017,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2023-02-22T00:00:00Z,2024-02-05T20:23:00Z,3,UB20221017,CDPHE,SRP393881,35643,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,UB20221017,copies/L,n2,no,SARS-CoV-2,527000.0,1.031,NaN,,
SRR23590364,AMPLICON,302,108009092,PRJNA850375,SAMN33417162,SARS-CoV-2: wastewater surveillance,57788212,CDPHE-COVID,CDPHE,2022-10-17,GJ,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19475451,MHV,qiagen EZ1 RNA extraction kit,USA,North America,"USA: Colorado\, Mesa\, county",Illumina MiSeq,wastewater,GJ20221017,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2023-02-22T00:00:00Z,2024-02-06T10:48:00Z,3,GJ20221017,CDPHE,SRP393881,89286,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,GJ20221017,copies/L,n2,no,SARS-CoV-2,79600.0,8.46,NaN,,
SRR23590365,AMPLICON,302,93423700,PRJNA850375,SAMN33417161,SARS-CoV-2: wastewater surveillance,50666202,CDPHE-COVID,CDPHE,2022-10-14,WS,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19475450,MHV,qiagen EZ1 RNA extraction kit,USA,North America,"USA: Colorado\, Weld\, county",Illumina MiSeq,wastewater,WS20221014,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2023-02-22T00:00:00Z,2024-02-17T09:42:00Z,3,WS20221014,CDPHE,SRP393881,20000,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,WS20221014,copies/L,n2,no,SARS-CoV-2,288000.0,1.746,NaN,,
SRR23590366,AMPLICON,302,94450500,PRJNA850375,SAMN33417160,SARS-CoV-2: wastewater surveillance,51066382,CDPHE-COVID,CDPHE,2022-10-17,AP,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19475449,MHV,qiagen EZ1 RNA extraction kit,USA,North America,"USA: Colorado\, Pitkin\, county",Illumina MiSeq,wastewater,AP20221017,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2023-02-22T00:00:00Z,2024-02-05T09:45:00Z,3,AP20221017,CDPHE,SRP393881,5500,census blocks clipped to wastewater service area polygon,NaN,raw wastewater,wastewater treatment plant,composite,AP20221017,copies/L,n2,no,SARS-CoV-2,20100.0,1.101,NaN,,
SRR23590367,AMPLICON,302,111494776,PRJNA850375,SAMN33417159,SARS-CoV-2: wastewater surveillance,60263486,CDPHE-COVID,CDPHE,2022-10-18,WS,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19475448,MHV,qiagen EZ1 RNA extraction kit,USA,North America,"USA: Colorado\, Weld\, county",Illumina MiSeq,wastewater,WS20221018,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2023-02-22T00:00:00Z,2024-02-04T13:29:00Z,3,WS20221018,CDPHE,SRP393881,20000,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,WS20221018,copies/L,n2,no,SARS-CoV-2,271000.0,1.819,NaN,,
SRR23590368,AMPLICON,302,113605756,PRJNA850375,SAMN33417158,SARS-CoV-2: wastewater surveillance,61415081,CDPHE-COVID,CDPHE,2022-10-18,CC,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19475447,MHV,qiagen EZ1 RNA extraction kit,USA,North America,"USA: Colorado\, Teller\, county",Illumina MiSeq,wastewater,CC20221018,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2023-02-22T00:00:00Z,2024-02-04T21:23:00Z,3,CC20221018,CDPHE,SRP393881,7143,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,CC20221018,copies/L,n2,no,SARS-CoV-2,14800.0,0.158,NaN,,
SRR23590369,AMPLICON,302,109883304,PRJNA850375,SAMN33417157,SARS-CoV-2: wastewater surveillance,57262363,CDPHE-COVID,CDPHE,2022-10-17,WP,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19475446,MHV,qiagen EZ1 RNA extraction kit,USA,North America,"USA: Colorado\, Teller\, county",Illumina MiSeq,wastewater,WP20221017,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2023-02-22T00:00:00Z,2024-02-06T20:32:00Z,3,WP20221017,CDPHE,SRP393881,6379,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,WP20221017,copies/L,n2,no,SARS-CoV-2,194000.0,0.642,NaN,,
SRR23590370,AMPLICON,302,73289662,PRJNA850375,SAMN33417156,SARS-CoV-2: wastewater surveillance,40132972,CDPHE-COVID,CDPHE,2022-10-13,NL,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19475445,MHV,qiagen EZ1 RNA extraction kit,USA,North America,"USA: Colorado\, Boulder\, county",Illumina MiSeq,wastewater,NL20221013,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2023-02-22T00:00:00Z,2024-02-06T10:10:00Z,3,NL20221013,CDPHE,SRP393881,1786,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,NL20221013,copies/L,n2,no,SARS-CoV-2,117000.0,0.095,NaN,,
SRR23590371,AMPLICON,302,99530442,PRJNA850375,SAMN33416652,SARS-CoV-2: wastewater surveillance,55379094,CDPHE-COVID,CDPHE,2022-10-27,SK,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19475444,MHV,qiagen EZ1 RNA extraction kit,USA,North America,"USA: Colorado\, Boulder Weld\, county",Illumina MiSeq,wastewater,SK20221027,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2023-02-22T00:00:00Z,2024-02-05T12:34:00Z,3,SK20221027,CDPHE,SRP393881,75544,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,SK20221027,copies/L,n1,no,SARS-CoV-2,246381.86,6.66,NaN,,
SRR23590372,AMPLICON,302,109828944,PRJNA850375,SAMN33417155,SARS-CoV-2: wastewater surveillance,60147187,CDPHE-COVID,CDPHE,2022-10-13,PG,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19475443,MHV,qiagen EZ1 RNA extraction kit,USA,North America,"USA: Colorado\, Archuleta\, county",Illumina MiSeq,wastewater,PG20221013,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2023-02-22T00:00:00Z,2024-02-06T04:25:00Z,3,PG20221013,CDPHE,SRP393881,27857,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,PG20221013,copies/L,n2,no,SARS-CoV-2,158000.0,1.016,NaN,,
SRR23590373,AMPLICON,302,94793874,PRJNA850375,SAMN33417154,SARS-CoV-2: wastewater surveillance,53070499,CDPHE-COVID,CDPHE,2022-10-13,ER,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19475442,MHV,qiagen EZ1 RNA extraction kit,USA,North America,"USA: Colorado\, Weld\, county",Illumina MiSeq,wastewater,ER20221013,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2023-02-22T00:00:00Z,2024-02-06T16:41:00Z,3,ER20221013,CDPHE,SRP393881,13779,census blocks clipped to wastewater service area polygon,NaN,raw wastewater,wastewater treatment plant,composite,ER20221013,copies/L,n2,no,SARS-CoV-2,60600.0,0.32,NaN,,
SRR23590374,AMPLICON,302,107362812,PRJNA850375,SAMN33417153,SARS-CoV-2: wastewater surveillance,56098433,CDPHE-COVID,CDPHE,2022-10-13,ST,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19475441,MHV,qiagen EZ1 RNA extraction kit,USA,North America,"USA: Colorado\, La Plata\, county",Illumina MiSeq,wastewater,ST20221013,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2023-02-22T00:00:00Z,2024-02-05T10:27:00Z,3,ST20221013,CDPHE,SRP393881,23429,census blocks clipped to wastewater service area polygon,NaN,raw wastewater,wastewater treatment plant,composite,ST20221013,copies/L,n2,no,SARS-CoV-2,427000.0,0.775,NaN,,
SRR23590375,AMPLICON,302,113577972,PRJNA850375,SAMN33417152,SARS-CoV-2: wastewater surveillance,60621085,CDPHE-COVID,CDPHE,2022-10-13,PC,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19475440,MHV,qiagen EZ1 RNA extraction kit,USA,North America,"USA: Colorado\, Douglas\, county",Illumina MiSeq,wastewater,PC20221013,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2023-02-22T00:00:00Z,2024-02-05T22:35:00Z,3,PC20221013,CDPHE,SRP393881,34786,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,PC20221013,copies/L,n2,no,SARS-CoV-2,269000.0,5.07,NaN,,
SRR23590376,AMPLICON,302,105547490,PRJNA850375,SAMN33417151,SARS-CoV-2: wastewater surveillance,57532249,CDPHE-COVID,CDPHE,2022-10-13,CM,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19475439,MHV,qiagen EZ1 RNA extraction kit,USA,North America,"USA: Colorado\, Summit\, county",Illumina MiSeq,wastewater,CM20221013,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2023-02-22T00:00:00Z,2024-02-05T07:54:00Z,3,CM20221013,CDPHE,SRP393881,7857,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,CM20221013,copies/L,n2,no,SARS-CoV-2,91800.0,0.099,NaN,,
SRR23590377,AMPLICON,302,105867006,PRJNA850375,SAMN33417020,SARS-CoV-2: wastewater surveillance,59354362,CDPHE-COVID,CDPHE,2022-12-01,TP,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19475438,MHV,qiagen EZ1 RNA extraction kit,USA,North America,"USA: Colorado\, El Paso\, county",Illumina MiSeq,wastewater,TP20221201,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2023-02-22T00:00:00Z,2024-02-07T06:58:00Z,3,TP20221201,CDPHE,SRP393881,4779,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,TP20221201,copies/L,n2,no,SARS-CoV-2,229000.0,0.268,NaN,,
SRR23590378,AMPLICON,302,116149200,PRJNA850375,SAMN33417019,SARS-CoV-2: wastewater surveillance,65070445,CDPHE-COVID,CDPHE,2022-11-30,TD,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19475437,MHV,qiagen EZ1 RNA extraction kit,USA,North America,"USA: Colorado\, Las Animas\, county",Illumina MiSeq,wastewater,TD20221130,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2023-02-22T00:00:00Z,2024-02-06T20:38:00Z,3,TD20221130,CDPHE,SRP393881,14286,census blocks clipped to wastewater service area polygon,0,raw wastewater,wastewater treatment plant,grab,TD20221130,copies/L,n2,no,SARS-CoV-2,334000.0,NaN,,,
SRR23590379,AMPLICON,302,106938502,PRJNA850375,SAMN33417018,SARS-CoV-2: wastewater surveillance,59238672,CDPHE-COVID,CDPHE,2022-12-01,SW,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19475436,MHV,qiagen EZ1 RNA extraction kit,USA,North America,"USA: Colorado\, El Paso\, county",Illumina MiSeq,wastewater,SW20221201,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2023-02-22T00:00:00Z,2024-02-05T02:21:00Z,3,SW20221201,CDPHE,SRP393881,9286,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,SW20221201,copies/L,n2,no,SARS-CoV-2,507000.0,0.34600000000000003,NaN,,
SRR23590380,AMPLICON,302,106853942,PRJNA850375,SAMN33417017,SARS-CoV-2: wastewater surveillance,59072092,CDPHE-COVID,CDPHE,2022-11-30,SW,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19475435,MHV,qiagen EZ1 RNA extraction kit,USA,North America,"USA: Colorado\, El Paso\, county",Illumina MiSeq,wastewater,SW20221130,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2023-02-22T00:00:00Z,2024-02-06T17:27:00Z,3,SW20221130,CDPHE,SRP393881,9286,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,SW20221130,copies/L,n2,no,SARS-CoV-2,208000.0,0.297,NaN,,
SRR23590381,AMPLICON,302,113585824,PRJNA850375,SAMN33417016,SARS-CoV-2: wastewater surveillance,62914702,CDPHE-COVID,CDPHE,2022-12-12,LC,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19475434,MHV,qiagen EZ1 RNA extraction kit,USA,North America,"USA: Colorado\, Larimer Weld\, county",Illumina MiSeq,wastewater,LC20221212,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2023-02-22T00:00:00Z,2024-02-06T17:49:00Z,3,LC20221212,CDPHE,SRP393881,7946,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,LC20221212,copies/L,n1,no,SARS-CoV-2,670349.4911,1.023,NaN,,
SRR23590382,AMPLICON,302,19043516,PRJNA850375,SAMN33416638,SARS-CoV-2: wastewater surveillance,9745183,CDPHE-COVID,CDPHE,2022-11-30,AL,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19475433,MHV,qiagen EZ1 RNA extraction kit,USA,North America,"USA: Colorado\, Alamosa\, county",Illumina MiSeq,wastewater,AL20221130,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2023-02-22T00:00:00Z,2024-02-18T02:11:00Z,3,AL20221130,CDPHE,SRP393881,18364,census blocks clipped to wastewater service area polygon,missing,raw wastewater,wastewater treatment plant,missing,AL20221130,copies/L,missing,no,SARS-CoV-2,missing,missing,missing,,
